Input feed cut file input-unit/svv-dual-band-2.204GHz-rhcp.cut, CF(dB)=-0.30, complex field for theta,phi degrees
    THETA    PHI        POL-1,real         POL-1,imag         POL-2,real         POL-2,imag
  130.00   105.00       1.883491E-01       1.452677E-02      -7.128563E-02       6.389978E-02
  131.00   105.00       1.821909E-01       8.212941E-03      -6.511930E-02       6.762307E-02
  132.00   105.00       1.771558E-01       1.681053E-03      -6.010615E-02       7.243272E-02
  133.00   105.00       1.732729E-01      -4.575185E-03      -5.662461E-02       7.770168E-02
  134.00   105.00       1.703795E-01      -1.009673E-02      -5.477767E-02       8.271809E-02
  135.00   105.00       1.681542E-01      -1.453018E-02      -5.439084E-02       8.680040E-02
  136.00   105.00       1.661741E-01      -1.767763E-02      -5.505417E-02       8.939901E-02
  137.00   105.00       1.639841E-01      -1.951890E-02      -5.619744E-02       9.016946E-02
  138.00   105.00       1.611661E-01      -2.020500E-02      -5.718298E-02       8.900875E-02
  139.00   105.00       1.574220E-01      -2.000080E-02      -5.740077E-02       8.604937E-02
  140.00   105.00       1.524978E-01      -1.932783E-02      -5.634500E-02       8.163389E-02
  141.00   105.00       1.464051E-01      -1.858424E-02      -5.368388E-02       7.624451E-02
  142.00   105.00       1.392575E-01      -1.815760E-02      -4.928030E-02       7.043248E-02
  143.00   105.00       1.312922E-01      -1.836371E-02      -4.319551E-02       6.474436E-02
  144.00   105.00       1.228320E-01      -1.941310E-02      -3.566492E-02       5.965710E-02
  145.00   105.00       1.142411E-01      -2.139462E-02      -2.705524E-02       5.552953E-02
  146.00   105.00       1.058806E-01      -2.427569E-02      -1.781146E-02       5.257422E-02
  147.00   105.00       9.807097E-02      -2.791696E-02      -8.401644E-03       5.085007E-02
  148.00   105.00       9.106250E-02      -3.209720E-02       7.334252E-04       5.027337E-02
  149.00   105.00       8.501078E-02      -3.654159E-02       9.222255E-03       5.064314E-02
  150.00   105.00       8.000093E-02      -4.096248E-02       1.678288E-02       5.167479E-02
  151.00   105.00       7.604616E-02      -4.507177E-02       2.324545E-02       5.304021E-02
  152.00   105.00       7.296956E-02      -4.861648E-02       2.854889E-02       5.439463E-02
  153.00   105.00       7.066909E-02      -5.140989E-02       3.272972E-02       5.542547E-02
  154.00   105.00       6.895740E-02      -5.331546E-02       3.590510E-02       5.586346E-02
  155.00   105.00       6.763050E-02      -5.426098E-02       3.825082E-02       5.550292E-02
  156.00   105.00       6.648616E-02      -5.423560E-02       3.997775E-02       5.420972E-02
  157.00   105.00       6.533915E-02      -5.328223E-02       4.130949E-02       5.192188E-02
  158.00   105.00       6.403236E-02      -5.148713E-02       4.246279E-02       4.864415E-02
  159.00   105.00       6.244378E-02      -4.896808E-02       4.363229E-02       4.443835E-02
  160.00   105.00       6.048961E-02      -4.586232E-02       4.497964E-02       3.941113E-02
  161.00   105.00       5.812393E-02      -4.231550E-02       4.662731E-02       3.370074E-02
  162.00   105.00       5.533585E-02      -3.847214E-02       4.865640E-02       2.746419E-02
  163.00   105.00       5.214480E-02      -3.446812E-02       5.110779E-02       2.086563E-02
  164.00   105.00       4.859475E-02      -3.042528E-02       5.398585E-02       1.406665E-02
  165.00   105.00       4.474399E-02      -2.644380E-02       5.726401E-02       7.218308E-03
  166.00   105.00       4.067400E-02      -2.261779E-02       6.089041E-02       4.578023E-04
  167.00   105.00       3.646334E-02      -1.900883E-02       6.479485E-02      -6.098017E-03
  168.00   105.00       3.219573E-02      -1.566528E-02       6.889495E-02      -1.235158E-02
  169.00   105.00       2.795318E-02      -1.261937E-02       7.310166E-02      -1.822523E-02
  170.00   105.00       2.381320E-02      -9.889544E-03       7.732404E-02      -2.366007E-02
  171.00   105.00       1.984674E-02      -7.482992E-03       8.147307E-02      -2.861407E-02
  172.00   105.00       1.611695E-02      -5.398166E-03       8.546457E-02      -3.305973E-02
  173.00   105.00       1.267863E-02      -3.627164E-03       8.922121E-02      -3.698159E-02
  174.00   105.00       9.578055E-03      -2.157845E-03       9.267384E-02      -4.037368E-02
  175.00   105.00       6.853318E-03      -9.756350E-04       9.576216E-02      -4.323722E-02
  176.00   105.00       4.536211E-03      -6.566580E-05       9.844429E-02      -4.558194E-02
  177.00   105.00       2.646553E-03       5.889721E-04       1.006588E-01      -4.740961E-02
  178.00   105.00       1.203436E-03       1.001385E-03       1.023819E-01      -4.873586E-02
  179.00   105.00       2.179832E-04       1.184074E-03       1.035878E-01      -4.957234E-02
  180.00   105.00      -3.038448E-04       1.147336E-03       1.042585E-01      -4.993012E-02
    0.00   110.00       2.323721E+00       1.411772E+00      -8.938741E-03      -5.061192E-03
    1.00   110.00       2.323265E+00       1.411304E+00      -8.959739E-03      -5.056731E-03
    2.00   110.00       2.320945E+00       1.410501E+00      -8.939878E-03      -5.437436E-03
    3.00   110.00       2.316768E+00       1.409367E+00      -8.882104E-03      -6.202905E-03
    4.00   110.00       2.310747E+00       1.407901E+00      -8.789095E-03      -7.349688E-03
    5.00   110.00       2.302980E+00       1.406041E+00      -8.663518E-03      -8.871452E-03
    6.00   110.00       2.293332E+00       1.403897E+00      -8.506672E-03      -1.075897E-02
    7.00   110.00       2.281906E+00       1.401395E+00      -8.320715E-03      -1.300031E-02
    8.00   110.00       2.268733E+00       1.398519E+00      -8.107367E-03      -1.558114E-02
    9.00   110.00       2.253849E+00       1.395249E+00      -7.868460E-03      -1.848488E-02
   10.00   110.00       2.237296E+00       1.391563E+00      -7.606150E-03      -2.169296E-02
   11.00   110.00       2.219120E+00       1.387439E+00      -7.323146E-03      -2.518522E-02
   12.00   110.00       2.199375E+00       1.382853E+00      -7.022922E-03      -2.894023E-02
   13.00   110.00       2.178120E+00       1.377780E+00      -6.709900E-03      -3.293585E-02
   14.00   110.00       2.155421E+00       1.372198E+00      -6.389552E-03      -3.714970E-02
   15.00   110.00       2.131350E+00       1.366085E+00      -6.068410E-03      -4.155988E-02
   16.00   110.00       2.105990E+00       1.359407E+00      -5.756317E-03      -4.614507E-02
   17.00   110.00       2.079410E+00       1.352187E+00      -5.455990E-03      -5.088691E-02
   18.00   110.00       2.051705E+00       1.344400E+00      -5.178495E-03      -5.576872E-02
   19.00   110.00       2.022965E+00       1.336045E+00      -4.931082E-03      -6.077698E-02
   20.00   110.00       1.993280E+00       1.327131E+00      -4.719209E-03      -6.590152E-02
   21.00   110.00       1.962740E+00       1.317676E+00      -4.545293E-03      -7.113555E-02
   22.00   110.00       1.931431E+00       1.307703E+00      -4.407329E-03      -7.647532E-02
   23.00   110.00       1.899432E+00       1.297247E+00      -4.297484E-03      -8.191922E-02
   24.00   110.00       1.866813E+00       1.286345E+00      -4.200833E-03      -8.746631E-02
   25.00   110.00       1.833633E+00       1.275039E+00      -4.094450E-03      -9.311433E-02
   26.00   110.00       1.799940E+00       1.263369E+00      -3.947094E-03      -9.885705E-02
   27.00   110.00       1.765767E+00       1.251372E+00      -3.719729E-03      -1.046814E-01
   28.00   110.00       1.731139E+00       1.239073E+00      -3.367111E-03      -1.105641E-01
   29.00   110.00       1.696069E+00       1.226487E+00      -2.840567E-03      -1.164693E-01
   30.00   110.00       1.660565E+00       1.213652E+00      -2.090001E-03      -1.223512E-01
   31.00   110.00       1.624628E+00       1.200474E+00      -1.074334E-03      -1.281309E-01
   32.00   110.00       1.588292E+00       1.186947E+00       2.369415E-04      -1.337317E-01
   33.00   110.00       1.551589E+00       1.173001E+00       1.854022E-03      -1.390578E-01
   34.00   110.00       1.514579E+00       1.158622E+00       3.774614E-03      -1.440051E-01
   35.00   110.00       1.477332E+00       1.143728E+00       5.958004E-03      -1.484691E-01
   36.00   110.00       1.439946E+00       1.128264E+00       8.338372E-03      -1.523527E-01
   37.00   110.00       1.402535E+00       1.112194E+00       1.082185E-02      -1.555765E-01
   38.00   110.00       1.365224E+00       1.095500E+00       1.329114E-02      -1.580888E-01
   39.00   110.00       1.328146E+00       1.078187E+00       1.561387E-02      -1.598741E-01
   40.00   110.00       1.291430E+00       1.060287E+00       1.765424E-02      -1.609591E-01
   41.00   110.00       1.255196E+00       1.041854E+00       1.928717E-02      -1.614142E-01
   42.00   110.00       1.219512E+00       1.023001E+00       2.041579E-02      -1.613554E-01
   43.00   110.00       1.184491E+00       1.003725E+00       2.097859E-02      -1.609125E-01
   44.00   110.00       1.150179E+00       9.841630E-01       2.096634E-02      -1.602511E-01
   45.00   110.00       1.116599E+00       9.644006E-01       2.042617E-02      -1.595277E-01
   46.00   110.00       1.083751E+00       9.445098E-01       1.945862E-02      -1.588759E-01
   47.00   110.00       1.051617E+00       9.245393E-01       1.820714E-02      -1.583865E-01
   48.00   110.00       1.020183E+00       9.045033E-01       1.684090E-02      -1.580943E-01
   49.00   110.00       9.894215E-01       8.844076E-01       1.552655E-02      -1.579639E-01
   50.00   110.00       9.593534E-01       8.642193E-01       1.440867E-02      -1.579033E-01
   51.00   110.00       9.300239E-01       8.439098E-01       1.358150E-02      -1.577705E-01
   52.00   110.00       9.014636E-01       8.234822E-01       1.307865E-02      -1.574007E-01
   53.00   110.00       8.738408E-01       8.029064E-01       1.284845E-02      -1.566220E-01
   54.00   110.00       8.472137E-01       7.822829E-01       1.278283E-02      -1.553100E-01
   55.00   110.00       8.216904E-01       7.617411E-01       1.273357E-02      -1.533894E-01
   56.00   110.00       7.972667E-01       7.414213E-01       1.252545E-02      -1.508586E-01
   57.00   110.00       7.738959E-01       7.214718E-01       1.199968E-02      -1.477871E-01
   58.00   110.00       7.514706E-01       7.020104E-01       1.103947E-02      -1.443028E-01
   59.00   110.00       7.298434E-01       6.830974E-01       9.590130E-03      -1.405685E-01
   60.00   110.00       7.088570E-01       6.647235E-01       7.666305E-03      -1.367509E-01
   61.00   110.00       6.883277E-01       6.467887E-01       5.354841E-03      -1.329909E-01
   62.00   110.00       6.682641E-01       6.291713E-01       2.758696E-03      -1.293732E-01
   63.00   110.00       6.486177E-01       6.117300E-01       1.828087E-05      -1.259295E-01
   64.00   110.00       6.294484E-01       5.943250E-01      -2.750278E-03      -1.226289E-01
   65.00   110.00       6.108786E-01       5.768585E-01      -5.472811E-03      -1.194000E-01
   66.00   110.00       5.930718E-01       5.593008E-01      -8.129743E-03      -1.161588E-01
   67.00   110.00       5.761998E-01       5.417072E-01      -1.075248E-02      -1.128394E-01
   68.00   110.00       5.604014E-01       5.242208E-01      -1.340381E-02      -1.094185E-01
   69.00   110.00       5.457003E-01       5.070071E-01      -1.613824E-02      -1.059245E-01
   70.00   110.00       5.321393E-01       4.903470E-01      -1.900517E-02      -1.024287E-01
   71.00   110.00       5.195255E-01       4.744415E-01      -2.197633E-02      -9.902555E-02
   72.00   110.00       5.076119E-01       4.594116E-01      -2.497322E-02      -9.578980E-02
   73.00   110.00       4.961138E-01       4.452522E-01      -2.787578E-02      -9.274571E-02
   74.00   110.00       4.847781E-01       4.318268E-01      -3.055690E-02      -8.984654E-02
   75.00   110.00       4.734480E-01       4.189003E-01      -3.292484E-02      -8.697657E-02
   76.00   110.00       4.620646E-01       4.061691E-01      -3.494914E-02      -8.397278E-02
   77.00   110.00       4.508135E-01       3.934187E-01      -3.672158E-02      -8.067853E-02
   78.00   110.00       4.398596E-01       3.805136E-01      -3.838827E-02      -7.698799E-02
   79.00   110.00       4.294367E-01       3.674355E-01      -4.015401E-02      -7.288777E-02
   80.00   110.00       4.197479E-01       3.542863E-01      -4.221817E-02      -6.847809E-02
   81.00   110.00       4.109153E-01       3.412560E-01      -4.471408E-02      -6.396154E-02
   82.00   110.00       4.029515E-01       3.285746E-01      -4.765908E-02      -5.960057E-02
   83.00   110.00       3.957223E-01       3.164342E-01      -5.091735E-02      -5.564892E-02
   84.00   110.00       3.891069E-01       3.049876E-01      -5.426379E-02      -5.228227E-02
   85.00   110.00       3.828193E-01       2.942949E-01      -5.736212E-02      -4.953770E-02
   86.00   110.00       3.766112E-01       2.842754E-01      -5.989219E-02      -4.728005E-02
   87.00   110.00       3.702990E-01       2.747393E-01      -6.162655E-02      -4.521922E-02
   88.00   110.00       3.638159E-01       2.654325E-01      -6.250407E-02      -4.297074E-02
   89.00   110.00       3.572329E-01       2.561074E-01      -6.266542E-02      -4.015008E-02
   90.00   110.00       3.507084E-01       2.465847E-01      -6.242524E-02      -3.647356E-02
   91.00   110.00       3.445576E-01       2.368127E-01      -6.224248E-02      -3.184993E-02
   92.00   110.00       3.389717E-01       2.269298E-01      -6.255342E-02      -2.642100E-02
   93.00   110.00       3.340753E-01       2.171530E-01      -6.369256E-02      -2.053692E-02
   94.00   110.00       3.298526E-01       2.077394E-01      -6.578716E-02      -1.468166E-02
   95.00   110.00       3.261511E-01       1.989046E-01      -6.871120E-02      -9.354709E-03
   96.00   110.00       3.227257E-01       1.907599E-01      -7.210422E-02      -4.942406E-03
   97.00   110.00       3.193067E-01       1.832828E-01      -7.545275E-02      -1.612812E-03
   98.00   110.00       3.156515E-01       1.762867E-01      -7.820109E-02       7.528397E-04
   99.00   110.00       3.116903E-01       1.695740E-01      -7.994531E-02       2.498329E-03
